STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
43;Puerto Rico;430035;1;1;0;1;1;1;1;72;PUERTO RICO (72);530;JUANA DIAZ;3;3;4;April;2018;3;Tuesday;19;7:00pm-7:59pm;15;15;1;This section IS ON the NHS;4;County Road;CR-149;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;650;650;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430036;2;2;0;0;3;3;0;72;PUERTO RICO (72);760;PONCE;4;4;4;April;2018;4;Wednesday;3;3:00am-3:59am;19;19;1;This section IS ON the NHS;4;County Road;CR-10;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;191;191;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430037;1;1;0;2;1;1;2;72;PUERTO RICO (72);280;CIDRA;5;5;4;April;2018;5;Thursday;20;8:00pm-8:59pm;30;30;0;This section IS NOT on the NHS;4;County Road;CR-1;;1;Rural;4;Minor Arterial;2;County Highway Agency;488;488;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;2;0
43;Puerto Rico;430038;1;1;0;0;1;1;0;72;PUERTO RICO (72);200;CAROLINA;13;13;4;April;2018;6;Friday;21;9:00pm-9:59pm;20;20;0;This section IS NOT on the NHS;4;County Road;CR-860;;1;Rural;4;Minor Arterial;2;County Highway Agency;6;6;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430039;1;1;0;0;1;1;0;72;PUERTO RICO (72);950;SN SEBASTIAN, SN SEBAST;14;14;4;April;2018;7;Saturday;20;8:00pm-8:59pm;35;35;0;This section IS NOT on the NHS;4;County Road;CR-448;;1;Rural;6;Minor Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430040;2;2;0;0;2;2;0;72;PUERTO RICO (72);200;CAROLINA;15;15;4;April;2018;1;Sunday;0;0:00am-0:59am;37;37;0;This section IS NOT on the NHS;4;County Road;CR-CAMPO RICO AVE;INT 263 ST;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;0;0:00am-0:59am;37;37;0;0:00am-0:59am;45;45;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430041;1;1;0;0;1;1;0;72;PUERTO RICO (72);20;AGUADA;22;22;4;April;2018;1;Sunday;4;4:00am-4:59am;20;20;1;This section IS ON the NHS;1;Interstate;I-2;;2;Urban;1;Interstate;1;State Highway Agency;1369;1369;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430043;1;1;0;0;1;1;0;72;PUERTO RICO (72);980;TOA BAJA;15;15;5;May;2018;3;Tuesday;13;1:00pm-1:59pm;39;39;1;This section IS ON the NHS;4;County Road;CR-165;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;149;149;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;42;Tree (Standing Only);0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430044;2;2;0;0;3;3;0;72;PUERTO RICO (72);430;GUAYAMA;12;12;1;January;2018;6;Friday;13;1:00pm-1:59pm;0;0;1;This section IS ON the NHS;4;County Road;CR-54;INT RAMAL 54;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430045;1;1;0;1;1;1;1;72;PUERTO RICO (72);170;CAGUAS;20;20;1;January;2018;7;Saturday;19;7:00pm-7:59pm;0;0;1;This section IS ON the NHS;4;County Road;CR-183;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;17;17;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430047;1;1;0;1;1;1;1;72;PUERTO RICO (72);1050;YABUCOA;2;2;3;March;2018;6;Friday;16;4:00pm-4:59pm;10;10;0;This section IS NOT on the NHS;4;County Road;CR-902;;1;Rural;6;Minor Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430048;1;1;0;0;1;1;0;72;PUERTO RICO (72);500;HUMACAO;11;11;3;March;2018;1;Sunday;18;6:00pm-6:59pm;40;40;0;This section IS NOT on the NHS;4;County Road;CR-924;;1;Rural;6;Minor Collector;2;County Highway Agency;11;11;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430049;2;2;0;0;4;4;0;72;PUERTO RICO (72);90;ARECIBO;16;16;3;March;2018;6;Friday;10;10:00am-10:59am;20;20;0;This section IS NOT on the NHS;4;County Road;CR-129;;2;Urban;4;Minor Arterial;2;County Highway Agency;75;75;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430050;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;4;4;4;April;2018;4;Wednesday;20;8:00pm-8:59pm;45;45;1;This section IS ON the NHS;4;County Road;CR-1;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;206;206;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430051;1;1;0;0;1;1;0;72;PUERTO RICO (72);530;JUANA DIAZ;7;7;4;April;2018;7;Saturday;23;11:00pm-11:59pm;40;40;0;This section IS NOT on the NHS;4;County Road;CR-149;;1;Rural;4;Minor Arterial;2;County Highway Agency;685;685;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;39;Wall;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;5;Outside Trafficway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430052;1;1;0;0;3;3;0;72;PUERTO RICO (72);820;RIO GRANDE;8;8;4;April;2018;1;Sunday;22;10:00pm-10:59pm;30;30;1;This section IS ON the NHS;1;Interstate;I-3;;2;Urban;1;Interstate;1;State Highway Agency;256;256;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;22;10:00pm-10:59pm;30;30;22;10:00pm-10:59pm;40;40;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430053;2;2;0;0;2;2;0;72;PUERTO RICO (72);930;SAN JUAN;13;13;4;April;2018;6;Friday;14;2:00pm-2:59pm;0;0;1;This section IS ON the NHS;1;Interstate;I-26;;2;Urban;1;Interstate;1;State Highway Agency;38;38;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430054;2;2;0;0;2;2;0;72;PUERTO RICO (72);930;SAN JUAN;15;15;4;April;2018;1;Sunday;5;5:00am-5:59am;49;49;0;This section IS NOT on the NHS;4;County Road;CR-SICILIA ST;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;4;Dawn;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430055;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;22;22;4;April;2018;1;Sunday;1;1:00am-1:59am;15;15;1;This section IS ON the NHS;4;County Road;CR-3;INT 4 ST;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430056;1;1;0;0;3;3;0;72;PUERTO RICO (72);170;CAGUAS;29;29;4;April;2018;1;Sunday;17;5:00pm-5:59pm;41;41;1;This section IS ON the NHS;1;Interstate;I-52;;1;Rural;1;Interstate;1;State Highway Agency;263;263;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;42;Tree (Standing Only);0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;1;Construction;6;Off Roadway-Location Unknown;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430057;2;2;0;0;2;2;0;72;PUERTO RICO (72);90;ARECIBO;2;2;5;May;2018;4;Wednesday;22;10:00pm-10:59pm;16;16;1;This section IS ON the NHS;1;Interstate;I-22;;1;Rural;1;Interstate;1;State Highway Agency;625;625;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430058;4;3;1;0;4;3;1;72;PUERTO RICO (72);170;CAGUAS;6;6;5;May;2018;1;Sunday;7;7:00am-7:59am;0;0;1;This section IS ON the NHS;1;Interstate;I-52;;2;Urban;1;Interstate;1;State Highway Agency;98;98;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;14;Parked Motor Vehicle;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430059;2;2;0;0;2;2;0;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;10;10;5;May;2018;5;Thursday;13;1:00pm-1:59pm;0;0;0;This section IS NOT on the NHS;4;County Road;CR-9 ST;INT PUERO AVE;2;Urban;7;Local;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430060;1;1;0;2;1;1;2;72;PUERTO RICO (72);450;GUAYNABO;14;14;5;May;2018;2;Monday;8;8:00am-8:59am;15;15;0;This section IS NOT on the NHS;4;County Road;CR-SAN PATRICIO AVE;INT GONZALEZ GIUSTI AVE;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430061;1;1;0;2;1;1;2;72;PUERTO RICO (72);40;AGUAS BUENAS;13;13;1;January;2018;7;Saturday;19;7:00pm-7:59pm;30;30;0;This section IS NOT on the NHS;4;County Road;CR-797;;1;Rural;6;Minor Collector;2;County Highway Agency;32;32;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;43;Other Fixed Object;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430062;2;2;0;0;2;2;0;72;PUERTO RICO (72);200;CAROLINA;14;14;1;January;2018;1;Sunday;20;8:00pm-8:59pm;50;50;1;This section IS ON the NHS;4;County Road;CR-3;INT PR 857;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;8;Sideswipe - Opposite Direction;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430063;1;1;0;1;1;1;1;72;PUERTO RICO (72);200;CAROLINA;18;18;1;January;2018;5;Thursday;5;5:00am-5:59am;36;36;1;This section IS ON the NHS;1;Interstate;I-26;;2;Urban;1;Interstate;1;State Highway Agency;123;123;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430064;1;1;0;2;1;1;2;72;PUERTO RICO (72);190;CANOVANAS, CANOVANAS;26;26;2;February;2018;2;Monday;5;5:00am-5:59am;34;34;1;This section IS ON the NHS;4;County Road;CR-188;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;21;21;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430065;2;2;0;0;2;2;0;72;PUERTO RICO (72);930;SAN JUAN;20;20;4;April;2018;6;Friday;8;8:00am-8:59am;17;17;1;This section IS ON the NHS;4;County Road;CR-17;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;76;76;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;7;Sideswipe - Same Direction;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
